row_index,datetime,contract,option_type,strike,final_prediction,edge,edge_reason,source,selected_model,bandwidth,loo_mse,n_train,used_cols,edge_side,edge_block_size,edge_position_in_block
422,14-01-2026 13:10,NIFTY27JAN2625300CE,CE,25300,0.09962321011444823,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,1.2767421100189181e-05,10,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626500CE,,,
422,14-01-2026 13:10,NIFTY27JAN2625800CE,CE,25800,0.08862310788424294,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,1.2767421100189181e-05,10,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626500CE,,,
422,14-01-2026 13:10,NIFTY27JAN2625900CE,CE,25900,0.08852782907716386,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,1.2767421100189181e-05,10,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626500CE,,,
422,14-01-2026 13:10,NIFTY27JAN2626400CE,CE,26400,0.09599196761420041,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,1.2767421100189181e-05,10,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626500CE,,,
422,14-01-2026 13:10,NIFTY27JAN2624000PE,PE,24000,0.18294547275131984,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.267292610575875e-08,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
422,14-01-2026 13:10,NIFTY27JAN2624600PE,PE,24600,0.14333546947413706,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.267292610575875e-08,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
422,14-01-2026 13:10,NIFTY27JAN2624700PE,PE,24700,0.13688937505828205,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.267292610575875e-08,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
422,14-01-2026 13:10,NIFTY27JAN2624900PE,PE,24900,0.12480583558991763,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.267292610575875e-08,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
423,14-01-2026 13:15,NIFTY27JAN2625200CE,CE,25200,0.107455977266627,True,edge_no_left_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,1.5477973990976117e-06,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,left,1.0,0.0
423,14-01-2026 13:15,NIFTY27JAN2625600CE,CE,25600,0.09303870136881363,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,7.112335885832966e-06,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
423,14-01-2026 13:15,NIFTY27JAN2626100CE,CE,26100,0.09125018879701545,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,7.112335885832966e-06,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
423,14-01-2026 13:15,NIFTY27JAN2626200CE,CE,26200,0.09250639559948096,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,7.112335885832966e-06,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
423,14-01-2026 13:15,NIFTY27JAN2624000PE,PE,24000,0.18164532485505402,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,5.018216308070544e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
423,14-01-2026 13:15,NIFTY27JAN2624600PE,PE,24600,0.14211309058489177,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,5.018216308070544e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
423,14-01-2026 13:15,NIFTY27JAN2624800PE,PE,24800,0.1298139746027988,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,5.018216308070544e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
424,14-01-2026 13:20,NIFTY27JAN2625200CE,CE,25200,0.09246230583965771,True,edge_no_left_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,1.7728260321590272e-07,12,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,left,1.0,0.0
424,14-01-2026 13:20,NIFTY27JAN2625900CE,CE,25900,0.08848052024013708,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,4.417721486553385e-07,12,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
424,14-01-2026 13:20,NIFTY27JAN2624400PE,PE,24400,0.15474009413265222,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.1279730717321476e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
424,14-01-2026 13:20,NIFTY27JAN2624700PE,PE,24700,0.13560991055999683,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.1279730717321476e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
424,14-01-2026 13:20,NIFTY27JAN2624900PE,PE,24900,0.12434044625193537,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.1279730717321476e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
425,14-01-2026 13:25,NIFTY27JAN2625200CE,CE,25200,0.1067189945478946,True,edge_no_left_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,4.1778287597778727e-08,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE,left,1.0,0.0
425,14-01-2026 13:25,NIFTY27JAN2625600CE,CE,25600,0.09543888748465644,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,1.182772385651287e-07,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE,,,
425,14-01-2026 13:25,NIFTY27JAN2626400CE,CE,26400,0.09818707836784947,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,4.1778287597778727e-08,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE,right,2.0,0.0
425,14-01-2026 13:25,NIFTY27JAN2626500CE,CE,26500,0.10120290036906643,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,3.7980261452526115e-08,11,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE*as_xy,right,2.0,1.0
425,14-01-2026 13:25,NIFTY27JAN2624100PE,PE,24100,0.17275702603178852,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,9.645984764036763e-08,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
425,14-01-2026 13:25,NIFTY27JAN2624700PE,PE,24700,0.1339837844940014,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,9.645984764036763e-08,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
425,14-01-2026 13:25,NIFTY27JAN2624900PE,PE,24900,0.12236390427982635,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,9.645984764036763e-08,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
426,14-01-2026 13:30,NIFTY27JAN2625200CE,CE,25200,0.09618390595408366,True,edge_no_left_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,3.7960593991979137e-07,11,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE,left,1.0,0.0
426,14-01-2026 13:30,NIFTY27JAN2625700CE,CE,25700,0.08946387886671907,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,1.3285850646289977e-06,11,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE,,,
426,14-01-2026 13:30,NIFTY27JAN2626500CE,CE,26500,0.1010715329025099,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,3.7960593991979137e-07,11,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE,right,1.0,0.0
426,14-01-2026 13:30,NIFTY27JAN2624200PE,PE,24200,0.16606721598864296,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.00015,1.6048718320608574e-07,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
426,14-01-2026 13:30,NIFTY27JAN2624300PE,PE,24300,0.15940723280208927,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.00015,1.6048718320608574e-07,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
427,14-01-2026 13:35,NIFTY27JAN2625500CE,CE,25500,0.0827486316144898,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,2.6487121029846405e-05,12,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
427,14-01-2026 13:35,NIFTY27JAN2625700CE,CE,25700,0.08431869165752262,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,2.6487121029846405e-05,12,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
427,14-01-2026 13:35,NIFTY27JAN2624000PE,PE,24000,0.17798102060921317,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,3.9094214121235906e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE,,,
427,14-01-2026 13:35,NIFTY27JAN2624100PE,PE,24100,0.17167670325589565,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,3.9094214121235906e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE,,,
427,14-01-2026 13:35,NIFTY27JAN2625100PE,PE,25100,0.11506958169852985,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,2.452778057997198e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE,right,1.0,0.0
428,14-01-2026 13:40,NIFTY27JAN2626500CE,CE,26500,0.10557667571247621,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,1.2983723650608157e-07,13,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE,right,1.0,0.0
429,14-01-2026 13:45,NIFTY27JAN2625400CE,CE,25400,0.10140242606846364,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.00015,5.850489226620419e-06,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626500CE,,,
429,14-01-2026 13:45,NIFTY27JAN2626200CE,CE,26200,0.0984894344046038,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.00015,5.850489226620419e-06,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626500CE,,,
429,14-01-2026 13:45,NIFTY27JAN2626300CE,CE,26300,0.10086649651894176,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.00015,5.850489226620419e-06,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626500CE,,,
429,14-01-2026 13:45,NIFTY27JAN2626400CE,CE,26400,0.1039920225566913,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.00015,5.850489226620419e-06,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626500CE,,,
429,14-01-2026 13:45,NIFTY27JAN2624100PE,PE,24100,0.16775786770639214,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.8854767052071905e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
429,14-01-2026 13:45,NIFTY27JAN2624200PE,PE,24200,0.16136068551279806,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.8854767052071905e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
429,14-01-2026 13:45,NIFTY27JAN2624400PE,PE,24400,0.14875465910102603,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.8854767052071905e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
429,14-01-2026 13:45,NIFTY27JAN2624600PE,PE,24600,0.13649609473163796,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.8854767052071905e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
429,14-01-2026 13:45,NIFTY27JAN2624700PE,PE,24700,0.1305347325360156,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.8854767052071905e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
429,14-01-2026 13:45,NIFTY27JAN2624800PE,PE,24800,0.12472229223845958,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,2.8854767052071905e-07,8,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
430,14-01-2026 13:50,NIFTY27JAN2625400CE,CE,25400,0.08581228945987165,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,1.5825159501205886e-06,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
430,14-01-2026 13:50,NIFTY27JAN2625600CE,CE,25600,0.08678073815282002,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,1.5825159501205886e-06,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
430,14-01-2026 13:50,NIFTY27JAN2626300CE,CE,26300,0.0984301010190102,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,1.5825159501205886e-06,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
431,14-01-2026 13:55,NIFTY27JAN2625200CE,CE,25200,0.10318532515657484,True,edge_no_left_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,1.6799913363130935e-07,12,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,left,1.0,0.0
431,14-01-2026 13:55,NIFTY27JAN2626200CE,CE,26200,0.09848753373245918,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,2.247865726393332e-07,12,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
