row_index,datetime,contract,option_type,strike,date,method,a,pred_t,pred_cross_section,final_prediction
466,16-01-2026 10:35,NIFTY27JAN2624200PE,PE,24200,2026-01-16,pre27_cross_only,0.0,,0.18445783249848416,0.18445783249848416
466,16-01-2026 10:35,NIFTY27JAN2624900PE,PE,24900,2026-01-16,pre27_cross_only,0.0,,0.1348917120008329,0.1348917120008329
466,16-01-2026 10:35,NIFTY27JAN2625100PE,PE,25100,2026-01-16,pre27_cross_only,0.0,,0.12079189411943878,0.12079189411943878
467,16-01-2026 10:40,NIFTY27JAN2626200CE,CE,26200,2026-01-16,pre27_cross_only,0.0,,0.09471923451327491,0.09471923451327491
467,16-01-2026 10:40,NIFTY27JAN2623800PE,PE,23800,2026-01-16,pre27_cross_only,0.0,,0.2136149523619657,0.2136149523619657
467,16-01-2026 10:40,NIFTY27JAN2624200PE,PE,24200,2026-01-16,pre27_cross_only,0.0,,0.18539759764589592,0.18539759764589592
467,16-01-2026 10:40,NIFTY27JAN2624700PE,PE,24700,2026-01-16,pre27_cross_only,0.0,,0.15014913384466055,0.15014913384466055
467,16-01-2026 10:40,NIFTY27JAN2624900PE,PE,24900,2026-01-16,pre27_cross_only,0.0,,0.13600111606487497,0.13600111606487497
468,16-01-2026 10:45,NIFTY27JAN2625200CE,CE,25200,2026-01-16,pre27_cross_only,0.0,,0.1311927220845192,0.1311927220845192
468,16-01-2026 10:45,NIFTY27JAN2623800PE,PE,23800,2026-01-16,pre27_cross_only,0.0,,0.21142435400571358,0.21142435400571358
468,16-01-2026 10:45,NIFTY27JAN2624000PE,PE,24000,2026-01-16,pre27_cross_only,0.0,,0.1981785080990608,0.1981785080990608
468,16-01-2026 10:45,NIFTY27JAN2624400PE,PE,24400,2026-01-16,pre27_cross_only,0.0,,0.1699684860137049,0.1699684860137049
468,16-01-2026 10:45,NIFTY27JAN2624600PE,PE,24600,2026-01-16,pre27_cross_only,0.0,,0.15533497759536052,0.15533497759536052
468,16-01-2026 10:45,NIFTY27JAN2624900PE,PE,24900,2026-01-16,pre27_cross_only,0.0,,0.1343355447662179,0.1343355447662179
469,16-01-2026 10:50,NIFTY27JAN2625400CE,CE,25400,2026-01-16,pre27_cross_only,0.0,,0.129472166503965,0.129472166503965
469,16-01-2026 10:50,NIFTY27JAN2626300CE,CE,26300,2026-01-16,pre27_cross_only,0.0,,0.09784737988531945,0.09784737988531945
469,16-01-2026 10:50,NIFTY27JAN2626400CE,CE,26400,2026-01-16,pre27_cross_only,0.0,,0.09959884787449672,0.09959884787449672
469,16-01-2026 10:50,NIFTY27JAN2624200PE,PE,24200,2026-01-16,pre27_cross_only,0.0,,0.18319613001667784,0.18319613001667784
469,16-01-2026 10:50,NIFTY27JAN2624300PE,PE,24300,2026-01-16,pre27_cross_only,0.0,,0.17574779926181944,0.17574779926181944
469,16-01-2026 10:50,NIFTY27JAN2624400PE,PE,24400,2026-01-16,pre27_cross_only,0.0,,0.16809752732785624,0.16809752732785624
469,16-01-2026 10:50,NIFTY27JAN2624600PE,PE,24600,2026-01-16,pre27_cross_only,0.0,,0.15382275731002493,0.15382275731002493
470,16-01-2026 10:55,NIFTY27JAN2625400CE,CE,25400,2026-01-16,pre27_cross_only,0.0,,0.12466257693887428,0.12466257693887428
470,16-01-2026 10:55,NIFTY27JAN2625800CE,CE,25800,2026-01-16,pre27_cross_only,0.0,,0.10211554233348608,0.10211554233348608
470,16-01-2026 10:55,NIFTY27JAN2625900CE,CE,25900,2026-01-16,pre27_cross_only,0.0,,0.09897654390645982,0.09897654390645982
470,16-01-2026 10:55,NIFTY27JAN2626100CE,CE,26100,2026-01-16,pre27_cross_only,0.0,,0.0956958593215873,0.0956958593215873
470,16-01-2026 10:55,NIFTY27JAN2626500CE,CE,26500,2026-01-16,pre27_cross_only,0.0,,0.10099860826247072,0.10099860826247072
470,16-01-2026 10:55,NIFTY27JAN2623800PE,PE,23800,2026-01-16,pre27_cross_only,0.0,,0.2106323139416118,0.2106323139416118
470,16-01-2026 10:55,NIFTY27JAN2623900PE,PE,23900,2026-01-16,pre27_cross_only,0.0,,0.2037327088762071,0.2037327088762071
470,16-01-2026 10:55,NIFTY27JAN2624900PE,PE,24900,2026-01-16,pre27_cross_only,0.0,,0.13319584596108103,0.13319584596108103
471,16-01-2026 11:00,NIFTY27JAN2625300CE,CE,25300,2026-01-16,pre27_cross_only,0.0,,0.13726087638259088,0.13726087638259088
471,16-01-2026 11:00,NIFTY27JAN2626000CE,CE,26000,2026-01-16,pre27_cross_only,0.0,,0.09780353516581641,0.09780353516581641
471,16-01-2026 11:00,NIFTY27JAN2626100CE,CE,26100,2026-01-16,pre27_cross_only,0.0,,0.0964452081126197,0.0964452081126197
471,16-01-2026 11:00,NIFTY27JAN2624400PE,PE,24400,2026-01-16,pre27_cross_only,0.0,,0.16765811372638867,0.16765811372638867
471,16-01-2026 11:00,NIFTY27JAN2624900PE,PE,24900,2026-01-16,pre27_cross_only,0.0,,0.13297335462650287,0.13297335462650287
471,16-01-2026 11:00,NIFTY27JAN2625000PE,PE,25000,2026-01-16,pre27_cross_only,0.0,,0.12494043369966934,0.12494043369966934
472,16-01-2026 11:05,NIFTY27JAN2626100CE,CE,26100,2026-01-16,pre27_cross_only,0.0,,0.099572028526147,0.099572028526147
472,16-01-2026 11:05,NIFTY27JAN2624300PE,PE,24300,2026-01-16,pre27_cross_only,0.0,,0.17444034824075352,0.17444034824075352
472,16-01-2026 11:05,NIFTY27JAN2624400PE,PE,24400,2026-01-16,pre27_cross_only,0.0,,0.16698589392766638,0.16698589392766638
472,16-01-2026 11:05,NIFTY27JAN2625100PE,PE,25100,2026-01-16,pre27_cross_only,0.0,,0.11951143130120791,0.11951143130120791
473,16-01-2026 11:10,NIFTY27JAN2625800CE,CE,25800,2026-01-16,pre27_cross_only,0.0,,0.10054381563486814,0.10054381563486814
473,16-01-2026 11:10,NIFTY27JAN2626000CE,CE,26000,2026-01-16,pre27_cross_only,0.0,,0.09668708443214058,0.09668708443214058
473,16-01-2026 11:10,NIFTY27JAN2624000PE,PE,24000,2026-01-16,pre27_cross_only,0.0,,0.19444869939437207,0.19444869939437207
474,16-01-2026 11:15,NIFTY27JAN2625800CE,CE,25800,2026-01-16,pre27_cross_only,0.0,,0.10062166204199485,0.10062166204199485
474,16-01-2026 11:15,NIFTY27JAN2626200CE,CE,26200,2026-01-16,pre27_cross_only,0.0,,0.09581833077026403,0.09581833077026403
474,16-01-2026 11:15,NIFTY27JAN2623900PE,PE,23900,2026-01-16,pre27_cross_only,0.0,,0.2004562185002622,0.2004562185002622
474,16-01-2026 11:15,NIFTY27JAN2624600PE,PE,24600,2026-01-16,pre27_cross_only,0.0,,0.15153127946499187,0.15153127946499187
475,16-01-2026 11:20,NIFTY27JAN2625900CE,CE,25900,2026-01-16,pre27_cross_only,0.0,,0.09908836957982103,0.09908836957982103
475,16-01-2026 11:20,NIFTY27JAN2626000CE,CE,26000,2026-01-16,pre27_cross_only,0.0,,0.09734452812459438,0.09734452812459438
475,16-01-2026 11:20,NIFTY27JAN2626200CE,CE,26200,2026-01-16,pre27_cross_only,0.0,,0.09632423345416541,0.09632423345416541
475,16-01-2026 11:20,NIFTY27JAN2623800PE,PE,23800,2026-01-16,pre27_cross_only,0.0,,0.20705157323815154,0.20705157323815154
475,16-01-2026 11:20,NIFTY27JAN2624000PE,PE,24000,2026-01-16,pre27_cross_only,0.0,,0.19221731960784869,0.19221731960784869
475,16-01-2026 11:20,NIFTY27JAN2624100PE,PE,24100,2026-01-16,pre27_cross_only,0.0,,0.18402873042111487,0.18402873042111487
475,16-01-2026 11:20,NIFTY27JAN2624900PE,PE,24900,2026-01-16,pre27_cross_only,0.0,,0.1306016465316637,0.1306016465316637
476,16-01-2026 11:25,NIFTY27JAN2626300CE,CE,26300,2026-01-16,pre27_cross_only,0.0,,0.09871144927536335,0.09871144927536335
476,16-01-2026 11:25,NIFTY27JAN2624200PE,PE,24200,2026-01-16,pre27_cross_only,0.0,,0.1776308952337405,0.1776308952337405
476,16-01-2026 11:25,NIFTY27JAN2624800PE,PE,24800,2026-01-16,pre27_cross_only,0.0,,0.1366970763098425,0.1366970763098425
476,16-01-2026 11:25,NIFTY27JAN2625000PE,PE,25000,2026-01-16,pre27_cross_only,0.0,,0.12375389930583344,0.12375389930583344
477,16-01-2026 11:30,NIFTY27JAN2625600CE,CE,25600,2026-01-16,pre27_cross_only,0.0,,0.10632024684123613,0.10632024684123613
477,16-01-2026 11:30,NIFTY27JAN2626500CE,CE,26500,2026-01-16,pre27_cross_only,0.0,,0.10119232354110497,0.10119232354110497
477,16-01-2026 11:30,NIFTY27JAN2624300PE,PE,24300,2026-01-16,pre27_cross_only,0.0,,0.171143433365601,0.171143433365601
478,16-01-2026 11:35,NIFTY27JAN2625300CE,CE,25300,2026-01-16,pre27_cross_only,0.0,,0.11950852140269726,0.11950852140269726
478,16-01-2026 11:35,NIFTY27JAN2625500CE,CE,25500,2026-01-16,pre27_cross_only,0.0,,0.11023396293331038,0.11023396293331038
478,16-01-2026 11:35,NIFTY27JAN2626200CE,CE,26200,2026-01-16,pre27_cross_only,0.0,,0.09674841146049104,0.09674841146049104
478,16-01-2026 11:35,NIFTY27JAN2624500PE,PE,24500,2026-01-16,pre27_cross_only,0.0,,0.15643510275813421,0.15643510275813421
478,16-01-2026 11:35,NIFTY27JAN2624800PE,PE,24800,2026-01-16,pre27_cross_only,0.0,,0.1363902016368098,0.1363902016368098
479,16-01-2026 11:40,NIFTY27JAN2625500CE,CE,25500,2026-01-16,pre27_cross_only,0.0,,0.1132704318874147,0.1132704318874147
479,16-01-2026 11:40,NIFTY27JAN2626100CE,CE,26100,2026-01-16,pre27_cross_only,0.0,,0.09488533230453555,0.09488533230453555
479,16-01-2026 11:40,NIFTY27JAN2624400PE,PE,24400,2026-01-16,pre27_cross_only,0.0,,0.16324021976545935,0.16324021976545935
479,16-01-2026 11:40,NIFTY27JAN2624500PE,PE,24500,2026-01-16,pre27_cross_only,0.0,,0.15563071733048212,0.15563071733048212
480,16-01-2026 11:45,NIFTY27JAN2625400CE,CE,25400,2026-01-16,pre27_cross_only,0.0,,0.1238535046113114,0.1238535046113114
480,16-01-2026 11:45,NIFTY27JAN2624300PE,PE,24300,2026-01-16,pre27_cross_only,0.0,,0.16897536234230137,0.16897536234230137
480,16-01-2026 11:45,NIFTY27JAN2625000PE,PE,25000,2026-01-16,pre27_cross_only,0.0,,0.12203953117536001,0.12203953117536001
481,16-01-2026 11:50,NIFTY27JAN2625500CE,CE,25500,2026-01-16,pre27_cross_only,0.0,,0.1184716434892863,0.1184716434892863
481,16-01-2026 11:50,NIFTY27JAN2623900PE,PE,23900,2026-01-16,pre27_cross_only,0.0,,0.1971228726691805,0.1971228726691805
481,16-01-2026 11:50,NIFTY27JAN2624300PE,PE,24300,2026-01-16,pre27_cross_only,0.0,,0.16877809245365089,0.16877809245365089
482,16-01-2026 11:55,NIFTY27JAN2626200CE,CE,26200,2026-01-16,pre27_cross_only,0.0,,0.09516550758531261,0.09516550758531261
482,16-01-2026 11:55,NIFTY27JAN2624000PE,PE,24000,2026-01-16,pre27_cross_only,0.0,,0.19039706398761327,0.19039706398761327
482,16-01-2026 11:55,NIFTY27JAN2624500PE,PE,24500,2026-01-16,pre27_cross_only,0.0,,0.1560436314564366,0.1560436314564366
482,16-01-2026 11:55,NIFTY27JAN2624800PE,PE,24800,2026-01-16,pre27_cross_only,0.0,,0.1354989704237124,0.1354989704237124
482,16-01-2026 11:55,NIFTY27JAN2625000PE,PE,25000,2026-01-16,pre27_cross_only,0.0,,0.1216077803263126,0.1216077803263126
482,16-01-2026 11:55,NIFTY27JAN2625100PE,PE,25100,2026-01-16,pre27_cross_only,0.0,,0.11540021718657356,0.11540021718657356
483,16-01-2026 12:00,NIFTY27JAN2625200CE,CE,25200,2026-01-16,pre27_cross_only,0.0,,0.12769387357577458,0.12769387357577458
483,16-01-2026 12:00,NIFTY27JAN2626200CE,CE,26200,2026-01-16,pre27_cross_only,0.0,,0.10157107888632311,0.10157107888632311
483,16-01-2026 12:00,NIFTY27JAN2623900PE,PE,23900,2026-01-16,pre27_cross_only,0.0,,0.19473117428702325,0.19473117428702325
483,16-01-2026 12:00,NIFTY27JAN2624000PE,PE,24000,2026-01-16,pre27_cross_only,0.0,,0.18744573829110228,0.18744573829110228
483,16-01-2026 12:00,NIFTY27JAN2624200PE,PE,24200,2026-01-16,pre27_cross_only,0.0,,0.17311898736506653,0.17311898736506653
483,16-01-2026 12:00,NIFTY27JAN2624400PE,PE,24400,2026-01-16,pre27_cross_only,0.0,,0.15914351351626124,0.15914351351626124
483,16-01-2026 12:00,NIFTY27JAN2624800PE,PE,24800,2026-01-16,pre27_cross_only,0.0,,0.13274706429754402,0.13274706429754402
483,16-01-2026 12:00,NIFTY27JAN2624900PE,PE,24900,2026-01-16,pre27_cross_only,0.0,,0.12617680730477793,0.12617680730477793
484,16-01-2026 12:05,NIFTY27JAN2625200CE,CE,25200,2026-01-16,pre27_cross_only,0.0,,0.15172540409347285,0.15172540409347285
484,16-01-2026 12:05,NIFTY27JAN2625900CE,CE,25900,2026-01-16,pre27_cross_only,0.0,,0.11186917730192036,0.11186917730192036
484,16-01-2026 12:05,NIFTY27JAN2623800PE,PE,23800,2026-01-16,pre27_cross_only,0.0,,0.20337782373454014,0.20337782373454014
484,16-01-2026 12:05,NIFTY27JAN2624200PE,PE,24200,2026-01-16,pre27_cross_only,0.0,,0.17442636802373412,0.17442636802373412
484,16-01-2026 12:05,NIFTY27JAN2624500PE,PE,24500,2026-01-16,pre27_cross_only,0.0,,0.15317783772595042,0.15317783772595042
484,16-01-2026 12:05,NIFTY27JAN2624800PE,PE,24800,2026-01-16,pre27_cross_only,0.0,,0.1329493441580849,0.1329493441580849
484,16-01-2026 12:05,NIFTY27JAN2625000PE,PE,25000,2026-01-16,pre27_cross_only,0.0,,0.11987801231742193,0.11987801231742193
485,16-01-2026 12:10,NIFTY27JAN2625300CE,CE,25300,2026-01-16,pre27_cross_only,0.0,,0.14388216840151,0.14388216840151
485,16-01-2026 12:10,NIFTY27JAN2625800CE,CE,25800,2026-01-16,pre27_cross_only,0.0,,0.11436752215082868,0.11436752215082868
485,16-01-2026 12:10,NIFTY27JAN2626000CE,CE,26000,2026-01-16,pre27_cross_only,0.0,,0.10680572951447878,0.10680572951447878
485,16-01-2026 12:10,NIFTY27JAN2626100CE,CE,26100,2026-01-16,pre27_cross_only,0.0,,0.1041709751161157,0.1041709751161157
485,16-01-2026 12:10,NIFTY27JAN2624800PE,PE,24800,2026-01-16,pre27_cross_only,0.0,,0.13420431888615175,0.13420431888615175
485,16-01-2026 12:10,NIFTY27JAN2625100PE,PE,25100,2026-01-16,pre27_cross_only,0.0,,0.11553949948067664,0.11553949948067664
486,16-01-2026 12:15,NIFTY27JAN2625800CE,CE,25800,2026-01-16,pre27_cross_only,0.0,,0.10419204840867029,0.10419204840867029
486,16-01-2026 12:15,NIFTY27JAN2626000CE,CE,26000,2026-01-16,pre27_cross_only,0.0,,0.09912252260715645,0.09912252260715645
486,16-01-2026 12:15,NIFTY27JAN2624000PE,PE,24000,2026-01-16,pre27_cross_only,0.0,,0.19091269660415486,0.19091269660415486
486,16-01-2026 12:15,NIFTY27JAN2624600PE,PE,24600,2026-01-16,pre27_cross_only,0.0,,0.1480112181589885,0.1480112181589885
486,16-01-2026 12:15,NIFTY27JAN2624800PE,PE,24800,2026-01-16,pre27_cross_only,0.0,,0.1352972143267006,0.1352972143267006
486,16-01-2026 12:15,NIFTY27JAN2624900PE,PE,24900,2026-01-16,pre27_cross_only,0.0,,0.12879882323194364,0.12879882323194364
486,16-01-2026 12:15,NIFTY27JAN2625000PE,PE,25000,2026-01-16,pre27_cross_only,0.0,,0.12247278694573545,0.12247278694573545
487,16-01-2026 12:20,NIFTY27JAN2625400CE,CE,25400,2026-01-16,pre27_cross_only,0.0,,0.12714202100631056,0.12714202100631056
487,16-01-2026 12:20,NIFTY27JAN2625600CE,CE,25600,2026-01-16,pre27_cross_only,0.0,,0.1143195154513208,0.1143195154513208
487,16-01-2026 12:20,NIFTY27JAN2625700CE,CE,25700,2026-01-16,pre27_cross_only,0.0,,0.10930491526565689,0.10930491526565689
487,16-01-2026 12:20,NIFTY27JAN2623900PE,PE,23900,2026-01-16,pre27_cross_only,0.0,,0.19743749021312756,0.19743749021312756
487,16-01-2026 12:20,NIFTY27JAN2624300PE,PE,24300,2026-01-16,pre27_cross_only,0.0,,0.16869764636428458,0.16869764636428458
487,16-01-2026 12:20,NIFTY27JAN2624500PE,PE,24500,2026-01-16,pre27_cross_only,0.0,,0.15435820239009299,0.15435820239009299
487,16-01-2026 12:20,NIFTY27JAN2624900PE,PE,24900,2026-01-16,pre27_cross_only,0.0,,0.12855529923220058,0.12855529923220058
488,16-01-2026 12:25,NIFTY27JAN2626400CE,CE,26400,2026-01-16,pre27_cross_only,0.0,,0.09421501549311592,0.09421501549311592
488,16-01-2026 12:25,NIFTY27JAN2623800PE,PE,23800,2026-01-16,pre27_cross_only,0.0,,0.204692946973979,0.204692946973979
488,16-01-2026 12:25,NIFTY27JAN2624500PE,PE,24500,2026-01-16,pre27_cross_only,0.0,,0.15573365942106887,0.15573365942106887
488,16-01-2026 12:25,NIFTY27JAN2624700PE,PE,24700,2026-01-16,pre27_cross_only,0.0,,0.14332038809836642,0.14332038809836642
488,16-01-2026 12:25,NIFTY27JAN2624800PE,PE,24800,2026-01-16,pre27_cross_only,0.0,,0.13732058164875166,0.13732058164875166
488,16-01-2026 12:25,NIFTY27JAN2625000PE,PE,25000,2026-01-16,pre27_cross_only,0.0,,0.12147307776169908,0.12147307776169908
488,16-01-2026 12:25,NIFTY27JAN2625100PE,PE,25100,2026-01-16,pre27_cross_only,0.0,,0.11543474978267539,0.11543474978267539
489,16-01-2026 12:30,NIFTY27JAN2623800PE,PE,23800,2026-01-16,pre27_cross_only,0.0,,0.19958797059157707,0.19958797059157707
489,16-01-2026 12:30,NIFTY27JAN2624400PE,PE,24400,2026-01-16,pre27_cross_only,0.0,,0.1532896809734741,0.1532896809734741
489,16-01-2026 12:30,NIFTY27JAN2624600PE,PE,24600,2026-01-16,pre27_cross_only,0.0,,0.13987100597342628,0.13987100597342628
490,16-01-2026 12:35,NIFTY27JAN2625600CE,CE,25600,2026-01-16,pre27_cross_only,0.0,,0.10846485469744138,0.10846485469744138
490,16-01-2026 12:35,NIFTY27JAN2625700CE,CE,25700,2026-01-16,pre27_cross_only,0.0,,0.10480207404458142,0.10480207404458142
490,16-01-2026 12:35,NIFTY27JAN2625800CE,CE,25800,2026-01-16,pre27_cross_only,0.0,,0.1019216759554098,0.1019216759554098
490,16-01-2026 12:35,NIFTY27JAN2625900CE,CE,25900,2026-01-16,pre27_cross_only,0.0,,0.09982366042993718,0.09982366042993718
490,16-01-2026 12:35,NIFTY27JAN2626000CE,CE,26000,2026-01-16,pre27_cross_only,0.0,,0.09850802746814935,0.09850802746814935
490,16-01-2026 12:35,NIFTY27JAN2626200CE,CE,26200,2026-01-16,pre27_cross_only,0.0,,0.0982239092356636,0.0982239092356636
490,16-01-2026 12:35,NIFTY27JAN2623800PE,PE,23800,2026-01-16,pre27_cross_only,0.0,,0.2020859858484254,0.2020859858484254
490,16-01-2026 12:35,NIFTY27JAN2623900PE,PE,23900,2026-01-16,pre27_cross_only,0.0,,0.19375451844823388,0.19375451844823388
490,16-01-2026 12:35,NIFTY27JAN2624800PE,PE,24800,2026-01-16,pre27_cross_only,0.0,,0.13049746101794923,0.13049746101794923
491,16-01-2026 12:40,NIFTY27JAN2625200CE,CE,25200,2026-01-16,pre27_cross_only,0.0,,0.13239589454234013,0.13239589454234013
491,16-01-2026 12:40,NIFTY27JAN2625900CE,CE,25900,2026-01-16,pre27_cross_only,0.0,,0.09868598305084236,0.09868598305084236
491,16-01-2026 12:40,NIFTY27JAN2623800PE,PE,23800,2026-01-16,pre27_cross_only,0.0,,0.20096036781656412,0.20096036781656412
492,16-01-2026 12:45,NIFTY27JAN2625700CE,CE,25700,2026-01-16,pre27_cross_only,0.0,,0.10384029462036022,0.10384029462036022
492,16-01-2026 12:45,NIFTY27JAN2625900CE,CE,25900,2026-01-16,pre27_cross_only,0.0,,0.09850010791856617,0.09850010791856617
492,16-01-2026 12:45,NIFTY27JAN2626000CE,CE,26000,2026-01-16,pre27_cross_only,0.0,,0.09682566699880452,0.09682566699880452
492,16-01-2026 12:45,NIFTY27JAN2626300CE,CE,26300,2026-01-16,pre27_cross_only,0.0,,0.09891095396406713,0.09891095396406713
492,16-01-2026 12:45,NIFTY27JAN2624000PE,PE,24000,2026-01-16,pre27_cross_only,0.0,,0.18421322691698433,0.18421322691698433
492,16-01-2026 12:45,NIFTY27JAN2624800PE,PE,24800,2026-01-16,pre27_cross_only,0.0,,0.13067648746506752,0.13067648746506752
493,16-01-2026 12:50,NIFTY27JAN2626000CE,CE,26000,2026-01-16,pre27_cross_only,0.0,,0.10307946555062131,0.10307946555062131
493,16-01-2026 12:50,NIFTY27JAN2626200CE,CE,26200,2026-01-16,pre27_cross_only,0.0,,0.10190399454425858,0.10190399454425858
493,16-01-2026 12:50,NIFTY27JAN2624300PE,PE,24300,2026-01-16,pre27_cross_only,0.0,,0.16153184374747018,0.16153184374747018
494,16-01-2026 12:55,NIFTY27JAN2625500CE,CE,25500,2026-01-16,pre27_cross_only,0.0,,0.10767086563958017,0.10767086563958017
494,16-01-2026 12:55,NIFTY27JAN2625800CE,CE,25800,2026-01-16,pre27_cross_only,0.0,,0.09714863827073472,0.09714863827073472
494,16-01-2026 12:55,NIFTY27JAN2623900PE,PE,23900,2026-01-16,pre27_cross_only,0.0,,0.1924356046635785,0.1924356046635785
494,16-01-2026 12:55,NIFTY27JAN2624700PE,PE,24700,2026-01-16,pre27_cross_only,0.0,,0.137352813531651,0.137352813531651
494,16-01-2026 12:55,NIFTY27JAN2624900PE,PE,24900,2026-01-16,pre27_cross_only,0.0,,0.12551153081018435,0.12551153081018435
495,16-01-2026 13:00,NIFTY27JAN2625400CE,CE,25400,2026-01-16,pre27_cross_only,0.0,,0.11018579763237782,0.11018579763237782
495,16-01-2026 13:00,NIFTY27JAN2625900CE,CE,25900,2026-01-16,pre27_cross_only,0.0,,0.09910756261723458,0.09910756261723458
495,16-01-2026 13:00,NIFTY27JAN2626000CE,CE,26000,2026-01-16,pre27_cross_only,0.0,,0.09744761575577908,0.09744761575577908
495,16-01-2026 13:00,NIFTY27JAN2623800PE,PE,23800,2026-01-16,pre27_cross_only,0.0,,0.1984990547132912,0.1984990547132912
495,16-01-2026 13:00,NIFTY27JAN2624700PE,PE,24700,2026-01-16,pre27_cross_only,0.0,,0.13572388745027525,0.13572388745027525
495,16-01-2026 13:00,NIFTY27JAN2624800PE,PE,24800,2026-01-16,pre27_cross_only,0.0,,0.1288830415380359,0.1288830415380359
496,16-01-2026 13:05,NIFTY27JAN2625300CE,CE,25300,2026-01-16,pre27_cross_only,0.0,,0.12863083364766226,0.12863083364766226
496,16-01-2026 13:05,NIFTY27JAN2624100PE,PE,24100,2026-01-16,pre27_cross_only,0.0,,0.17385123202456837,0.17385123202456837
496,16-01-2026 13:05,NIFTY27JAN2625000PE,PE,25000,2026-01-16,pre27_cross_only,0.0,,0.11542876478381238,0.11542876478381238
497,16-01-2026 13:10,NIFTY27JAN2625200CE,CE,25200,2026-01-16,pre27_cross_only,0.0,,0.1305850801019055,0.1305850801019055
498,16-01-2026 13:15,NIFTY27JAN2625800CE,CE,25800,2026-01-16,pre27_cross_only,0.0,,0.10258420210980415,0.10258420210980415
498,16-01-2026 13:15,NIFTY27JAN2626100CE,CE,26100,2026-01-16,pre27_cross_only,0.0,,0.09961910518543032,0.09961910518543032
498,16-01-2026 13:15,NIFTY27JAN2626200CE,CE,26200,2026-01-16,pre27_cross_only,0.0,,0.1006240620706728,0.1006240620706728
498,16-01-2026 13:15,NIFTY27JAN2623800PE,PE,23800,2026-01-16,pre27_cross_only,0.0,,0.1954580873300856,0.1954580873300856
498,16-01-2026 13:15,NIFTY27JAN2624100PE,PE,24100,2026-01-16,pre27_cross_only,0.0,,0.17277670424616867,0.17277670424616867
498,16-01-2026 13:15,NIFTY27JAN2624600PE,PE,24600,2026-01-16,pre27_cross_only,0.0,,0.1379778521957455,0.1379778521957455
498,16-01-2026 13:15,NIFTY27JAN2624700PE,PE,24700,2026-01-16,pre27_cross_only,0.0,,0.1316552196713909,0.1316552196713909
499,16-01-2026 13:20,NIFTY27JAN2625600CE,CE,25600,2026-01-16,pre27_cross_only,0.0,,0.10519718114418453,0.10519718114418453
499,16-01-2026 13:20,NIFTY27JAN2626100CE,CE,26100,2026-01-16,pre27_cross_only,0.0,,0.09812125091162471,0.09812125091162471
499,16-01-2026 13:20,NIFTY27JAN2624300PE,PE,24300,2026-01-16,pre27_cross_only,0.0,,0.15710712256738124,0.15710712256738124
499,16-01-2026 13:20,NIFTY27JAN2624700PE,PE,24700,2026-01-16,pre27_cross_only,0.0,,0.13157532769500901,0.13157532769500901
499,16-01-2026 13:20,NIFTY27JAN2625100PE,PE,25100,2026-01-16,pre27_cross_only,0.0,,0.10890057030841033,0.10890057030841033
500,16-01-2026 13:25,NIFTY27JAN2625200CE,CE,25200,2026-01-16,pre27_cross_only,0.0,,0.12680333347787187,0.12680333347787187
500,16-01-2026 13:25,NIFTY27JAN2625300CE,CE,25300,2026-01-16,pre27_cross_only,0.0,,0.12077625920658207,0.12077625920658207
500,16-01-2026 13:25,NIFTY27JAN2625500CE,CE,25500,2026-01-16,pre27_cross_only,0.0,,0.12271710193289498,0.12271710193289498
